PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
39598 yugm2     20   0  736452  12968   4016 S   0.0   0.3   0:00.00 wrk
39598 yugm2     20   0  736452  14272   4016 S  87.5   0.4   0:00.73 wrk
39598 yugm2     20   0  736452  16632   4016 S  93.8   0.4   0:01.87 wrk
39598 yugm2     20   0  736452  19536   4016 S  93.8   0.5   0:03.06 wrk
39598 yugm2     20   0  736452  22176   4016 S  93.8   0.6   0:04.25 wrk
39598 yugm2     20   0  736452  24024   4016 S 100.0   0.6   0:05.43 wrk
39598 yugm2     20   0  736452  25872   4016 S  88.2   0.7   0:06.60 wrk
39598 yugm2     20   0  736452  26400   4016 S 100.0   0.7   0:07.78 wrk
39598 yugm2     20   0  736452  26400   4016 S  93.8   0.7   0:08.98 wrk
39598 yugm2     20   0  736452  26400   4016 S  82.4   0.7   0:10.15 wrk
39598 yugm2     20   0  736452  26400   4016 S  82.4   0.7   0:11.31 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:12.48 wrk
39598 yugm2     20   0  736452  26400   4016 S  93.8   0.7   0:13.61 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:14.75 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:15.89 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:17.03 wrk
39598 yugm2     20   0  736452  26400   4016 S  76.5   0.7   0:18.14 wrk
39598 yugm2     20   0  736452  26400   4016 S  88.2   0.7   0:19.22 wrk
39598 yugm2     20   0  736452  26400   4016 S  81.2   0.7   0:20.29 wrk
39598 yugm2     20   0  736452  26400   4016 S  93.8   0.7   0:21.38 wrk
39598 yugm2     20   0  736452  26400   4016 S  76.5   0.7   0:22.46 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:23.54 wrk
39598 yugm2     20   0  736452  26400   4016 S  87.5   0.7   0:24.61 wrk
39598 yugm2     20   0  736452  26400   4016 S  81.2   0.7   0:25.69 wrk
