PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
34470 yugm2     20   0 1808832 858332   4284 S   0.0  22.9   0:00.14 wrk
34470 yugm2     20   0 1808832 859912   4284 S 155.6  23.0   0:02.23 wrk
34470 yugm2     20   0 1808832 859912   4284 S 147.4  23.0   0:04.48 wrk
34470 yugm2     20   0 1808832 859912   4284 S 166.7  23.0   0:06.78 wrk
34470 yugm2     20   0 1808832 859912   4284 S 142.1  23.0   0:08.92 wrk
34470 yugm2     20   0 1808832 859912   4284 S 120.0  23.0   0:11.75 wrk
34470 yugm2     20   0 1808832 860728   4284 S 130.0  23.0   0:14.80 wrk
34470 yugm2     20   0 1808832 860948   4284 S 113.6  23.0   0:17.47 wrk
34470 yugm2     20   0 1808832 860948   4284 S 138.9  23.0   0:19.62 wrk
34470 yugm2     20   0 1808832 860948   4284 S 144.4  23.0   0:22.90 wrk
34470 yugm2     20   0 1808832 860948   4284 S 125.0  23.0   0:26.73 wrk
34470 yugm2     20   0 1808832 861172   4284 S 141.2  23.0   0:31.70 wrk
34470 yugm2     20   0 1808832 861172   4284 S 135.3  23.0   0:36.63 wrk
34470 yugm2     20   0 1808832 861172   4284 S 110.5  23.0   0:40.18 wrk
