PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
16395 yugm2     20   0  890056 168808   4204 S  17.6   4.5   0:00.03 wrk
16395 yugm2     20   0  890056 169788   4204 S 139.1   4.5   0:01.71 wrk
16395 yugm2     20   0  890056 169788   4204 S 155.6   4.5   0:03.78 wrk
16395 yugm2     20   0  890056 169788   4204 S 141.2   4.5   0:05.75 wrk
16395 yugm2     20   0  890056 171108   4204 S 144.4   4.6   0:07.60 wrk
16395 yugm2     20   0  890056 171108   4204 S 147.1   4.6   0:09.59 wrk
16395 yugm2     20   0  890056 171108   4204 S 126.3   4.6   0:11.57 wrk
16395 yugm2     20   0  890056 172228   4204 S 121.1   4.6   0:13.62 wrk
16395 yugm2     20   0  890056 172228   4204 S 135.3   4.6   0:15.62 wrk
16395 yugm2     20   0  890056 172228   4204 S 111.1   4.6   0:18.28 wrk
16395 yugm2     20   0  890056 172228   4204 S 120.0   4.6   0:20.97 wrk
16395 yugm2     20   0  890056 172228   4204 S 133.3   4.6   0:24.34 wrk
16395 yugm2     20   0  890056 173020   4204 S 127.8   4.6   0:27.14 wrk
16395 yugm2     20   0  890056 173020   4204 S 150.0   4.6   0:29.65 wrk
16395 yugm2     20   0  890056 173020   4204 S 127.8   4.6   0:31.51 wrk
16395 yugm2     20   0  890056 173020   4204 S 121.1   4.6   0:33.54 wrk
16395 yugm2     20   0  890056 173284   4204 S 131.6   4.6   0:35.45 wrk
16395 yugm2     20   0  890056 173284   4204 S 115.8   4.6   0:37.35 wrk
