PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.00 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.01 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.02 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.03 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.04 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.05 wrk
01403 yugm2     20   0  753356   5068   4136 S   0.0   0.0   0:00.06 wrk
01403 yugm2     20   0  753356   5068   4136 S   5.9   0.0   0:00.08 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.10 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.14 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.17 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.6   0.0   0:00.21 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.6   0.0   0:00.24 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.27 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.30 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.34 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.37 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.40 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.44 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.47 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.50 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.6   0.0   0:00.54 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.57 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.60 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.63 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.67 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.6   0.0   0:00.71 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.74 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.77 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.81 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.84 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.87 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:00.91 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.94 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:00.97 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:01.01 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:01.05 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.07 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.11 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.6   0.0   0:01.15 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.18 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.21 wrk
01403 yugm2     20   0  753356   7668   4136 S   5.9   0.0   0:01.24 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.28 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.31 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.34 wrk
01403 yugm2     20   0  753356   7668   4136 S   0.0   0.0   0:01.37 wrk
