PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
76296 yugm2     20   0 1536836  11956   4264 S  52.9   0.3   0:00.09 wrk
76296 yugm2     20   0 1536836  21380   4264 S 150.0   0.6   0:01.99 wrk
76296 yugm2     20   0 1536836  23756   4264 S 100.0   0.6   0:03.18 wrk
76296 yugm2     20   0 1536836  29828   4264 S 138.9   0.8   0:05.07 wrk
76296 yugm2     20   0 1536836  35636   4264 S 138.1   1.0   0:07.03 wrk
76296 yugm2     20   0 1536836  41444   4264 S 150.0   1.1   0:09.04 wrk
76296 yugm2     20   0 1536836  46988   4264 S 136.8   1.3   0:11.07 wrk
76296 yugm2     20   0 1536836  47780   4264 S 155.6   1.3   0:13.11 wrk
76296 yugm2     20   0 1536836  48836   4264 S 150.0   1.3   0:15.11 wrk
76296 yugm2     20   0 1536836  48836   4264 S 158.8   1.3   0:17.03 wrk
76296 yugm2     20   0 1536836  48836   4264 S 158.8   1.3   0:18.98 wrk
76296 yugm2     20   0 1536836  48836   4264 S 158.8   1.3   0:20.93 wrk
76296 yugm2     20   0 1536836  48836   4264 S 138.9   1.3   0:22.91 wrk
76296 yugm2     20   0 1536836  48836   4264 S 133.3   1.3   0:24.86 wrk
76296 yugm2     20   0 1536836  48836   4264 S 119.0   1.3   0:26.81 wrk
76296 yugm2     20   0 1536836  48836   4264 S 176.5   1.3   0:28.82 wrk
76296 yugm2     20   0 1536836  48836   4264 S 136.8   1.3   0:30.86 wrk
76296 yugm2     20   0 1536836  48836   4264 S 155.6   1.3   0:32.86 wrk
76296 yugm2     20   0 1536836  48836   4264 S 144.4   1.3   0:34.80 wrk
76296 yugm2     20   0 1536836  48836   4264 S 144.4   1.3   0:36.74 wrk
76296 yugm2     20   0 1536836  48836   4264 S 138.9   1.3   0:38.68 wrk
76296 yugm2     20   0 1536836  48836   4264 S 144.4   1.3   0:40.66 wrk
