PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
88045 yugm2     20   0  770252  47892   4124 S   5.9   1.3   0:00.01 wrk
88045 yugm2     20   0  770252  47892   4124 S 123.5   1.3   0:00.47 wrk
88045 yugm2     20   0  770252  50164   4124 S 100.0   1.3   0:01.82 wrk
88045 yugm2     20   0  770252  50164   4124 S  88.2   1.3   0:03.10 wrk
88045 yugm2     20   0  770252  51220   4124 S  88.9   1.4   0:04.61 wrk
88045 yugm2     20   0  770252  51220   4124 S  94.1   1.4   0:05.82 wrk
88045 yugm2     20   0  770252  52012   4124 S  82.4   1.4   0:06.99 wrk
88045 yugm2     20   0  770252  52276   4124 S  82.4   1.4   0:08.14 wrk
88045 yugm2     20   0  770252  53684   4124 S  88.2   1.4   0:09.34 wrk
88045 yugm2     20   0  770252  54200   4124 S  88.2   1.4   0:10.48 wrk
88045 yugm2     20   0  770252  54728   4124 S  76.5   1.5   0:11.51 wrk
88045 yugm2     20   0  770252  55256   4124 S  82.4   1.5   0:12.51 wrk
88045 yugm2     20   0  770252  55520   4124 S  70.6   1.5   0:13.50 wrk
88045 yugm2     20   0  770252  55784   4124 S  75.0   1.5   0:14.50 wrk
88045 yugm2     20   0  770252  56048   4124 S  75.0   1.5   0:15.46 wrk
88045 yugm2     20   0  770252  56312   4124 S  70.6   1.5   0:16.38 wrk
88045 yugm2     20   0  770252  56576   4124 S  70.6   1.5   0:17.27 wrk
88045 yugm2     20   0  770252  56576   4124 S  66.7   1.5   0:18.14 wrk
88045 yugm2     20   0  770252  56576   4124 S  64.7   1.5   0:18.97 wrk
88045 yugm2     20   0  770252  56576   4124 S  64.7   1.5   0:19.81 wrk
88045 yugm2     20   0  770252  56576   4124 S  41.2   1.5   0:20.25 wrk
88045 yugm2     20   0  770252  56576   4124 S  61.1   1.5   0:21.23 wrk
88045 yugm2     20   0  770252  56576   4124 S  94.1   1.5   0:22.23 wrk
88045 yugm2     20   0  770252  56576   4124 S  64.7   1.5   0:23.11 wrk
