PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
18694 yugm2     20   0  770252  50060   4248 S   5.9   1.3   0:00.01 wrk
18694 yugm2     20   0  770252  50060   4248 S 100.0   1.3   0:00.32 wrk
18694 yugm2     20   0  770252  51540   4248 S  94.1   1.4   0:01.48 wrk
18694 yugm2     20   0  770252  52332   4248 S  76.5   1.4   0:02.53 wrk
18694 yugm2     20   0  770252  53388   4248 S  82.4   1.4   0:04.02 wrk
18694 yugm2     20   0  770252  53652   4248 S  87.5   1.4   0:05.13 wrk
18694 yugm2     20   0  770252  54180   4248 S  87.5   1.4   0:06.16 wrk
18694 yugm2     20   0  770252  54708   4248 S  76.5   1.5   0:07.18 wrk
18694 yugm2     20   0  770252  56104   4248 S  81.2   1.5   0:08.20 wrk
18694 yugm2     20   0  770252  56872   4248 S  82.4   1.5   0:09.20 wrk
18694 yugm2     20   0  770252  57400   4248 S  76.5   1.5   0:10.16 wrk
18694 yugm2     20   0  770252  58192   4248 S  76.5   1.6   0:11.12 wrk
18694 yugm2     20   0  770252  58456   4248 S  82.4   1.6   0:12.10 wrk
18694 yugm2     20   0  770252  58984   4248 S  70.6   1.6   0:13.06 wrk
18694 yugm2     20   0  770252  59512   4248 S  70.6   1.6   0:14.00 wrk
18694 yugm2     20   0  770252  59776   4248 S  75.0   1.6   0:14.98 wrk
18694 yugm2     20   0  770252  60304   4248 S  70.6   1.6   0:15.98 wrk
18694 yugm2     20   0  770252  60304   4248 S  70.6   1.6   0:16.97 wrk
18694 yugm2     20   0  770252  60304   4248 S  76.5   1.6   0:17.91 wrk
18694 yugm2     20   0  770252  60304   4248 S  70.6   1.6   0:18.81 wrk
18694 yugm2     20   0  770252  60304   4248 S  76.5   1.6   0:19.76 wrk
18694 yugm2     20   0  770252  60304   4248 S  70.6   1.6   0:20.67 wrk
18694 yugm2     20   0  770252  60304   4248 S  29.4   1.6   0:21.42 wrk
18694 yugm2     20   0  770252  60304   4248 S  52.9   1.6   0:22.07 wrk
