PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
80121 yugm2     20   0 1795288  13740   4196 S  88.2   0.4   0:00.15 wrk
80121 yugm2     20   0 1795288  19980   4196 S 144.4   0.5   0:02.14 wrk
80121 yugm2     20   0 1795288  26220   4196 S  52.9   0.7   0:02.89 wrk
80121 yugm2     20   0 1795288  26220   4196 S  58.8   0.7   0:03.45 wrk
80121 yugm2     20   0 1795288  37572   4196 S  94.4   1.0   0:04.66 wrk
80121 yugm2     20   0 1795288  38364   4196 S  75.0   1.0   0:05.48 wrk
80121 yugm2     20   0 1795288  38364   4196 S  47.1   1.0   0:06.09 wrk
80121 yugm2     20   0 1795288  38892   4196 S  72.2   1.0   0:06.79 wrk
80121 yugm2     20   0 1795288  49756   4196 S  50.0   1.3   0:07.57 wrk
80121 yugm2     20   0 1795288  49756   4196 S  58.8   1.3   0:08.21 wrk
80121 yugm2     20   0 1795288  49756   4196 S  25.0   1.3   0:09.04 wrk
80121 yugm2     20   0 1795288  49756   4196 S  29.4   1.3   0:09.46 wrk
80121 yugm2     20   0 1795288  49756   4196 S  75.0   1.3   0:10.07 wrk
80121 yugm2     20   0 1795288  49756   4196 S 123.5   1.3   0:11.03 wrk
80121 yugm2     20   0 1795288  49756   4196 S  43.8   1.3   0:11.93 wrk
80121 yugm2     20   0 1795288  49756   4196 S 100.0   1.3   0:13.08 wrk
80121 yugm2     20   0 1795288  49756   4196 S 138.9   1.3   0:14.64 wrk
80121 yugm2     20   0 1795288  49756   4196 S 131.6   1.3   0:16.50 wrk
80121 yugm2     20   0 1795288  49756   4196 S 131.6   1.3   0:18.37 wrk
80121 yugm2     20   0 1795288  49756   4196 S 133.3   1.3   0:20.23 wrk
80121 yugm2     20   0 1795288  49756   4196 S 147.1   1.3   0:22.14 wrk
80121 yugm2     20   0 1795288  49756   4196 S 138.1   1.3   0:24.06 wrk
80121 yugm2     20   0 1795288  49756   4196 S 133.3   1.3   0:26.01 wrk
