12:20:06.359398 IP amd256.utah.cloudlab.us.52014 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2853505804:2853505863, ack 1278368253, win 502, options [nop,nop,TS val 3588578745 ecr 2616908509], length 59

12:20:06.359420 IP amd256.utah.cloudlab.us.51992 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 215156361:215156420, ack 1481343714, win 502, options [nop,nop,TS val 3588578745 ecr 2616908509], length 59

12:20:06.359457 IP amd256.utah.cloudlab.us.52002 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3625238007:3625238066, ack 3907229783, win 502, options [nop,nop,TS val 3588578745 ecr 2616908509], length 59

12:20:06.359615 IP amd256.utah.cloudlab.us.52042 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3720829826:3720829885, ack 309795976, win 502, options [nop,nop,TS val 3588578745 ecr 2616908510], length 59

12:20:06.359670 IP amd256.utah.cloudlab.us.52030 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 587824912:587824971, ack 4245497144, win 502, options [nop,nop,TS val 3588578745 ecr 2616908510], length 59

12:20:06.359708 IP amd256.utah.cloudlab.us.52052 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3066207983:3066208042, ack 3033935600, win 502, options [nop,nop,TS val 3588578745 ecr 2616908510], length 59

12:20:06.359808 IP amd256.utah.cloudlab.us.52058 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2445829781:2445829840, ack 1853110251, win 502, options [nop,nop,TS val 3588578745 ecr 2616908510], length 59

12:20:06.359893 IP amd256.utah.cloudlab.us.52068 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1180399304:1180399363, ack 1856883373, win 502, options [nop,nop,TS val 3588578745 ecr 2616908510], length 59

12:20:06.359985 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52052: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616908670 ecr 3588578745], length 123

12:20:06.360005 IP amd256.utah.cloudlab.us.52052 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588578745 ecr 2616908670], length 0

12:20:06.360030 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.51992: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616908670 ecr 3588578745], length 123

12:20:06.360051 IP amd256.utah.cloudlab.us.51992 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588578746 ecr 2616908670], length 0

12:20:06.360074 IP amd256.utah.cloudlab.us.52070 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1761235006:1761235065, ack 1758258561, win 502, options [nop,nop,TS val 3588578746 ecr 2616908510], length 59

12:20:06.360077 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52002: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616908670 ecr 3588578745], length 123

12:20:06.360091 IP amd256.utah.cloudlab.us.52002 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588578746 ecr 2616908670], length 0

12:20:06.360114 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52058: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616908670 ecr 3588578745], length 123

