PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.00 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.05 wrk
59656 yugm2     20   0 1199252   5500   4032 S   5.9   0.0   0:00.10 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.14 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.19 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.24 wrk
59656 yugm2     20   0 1199252   5500   4032 S   5.9   0.0   0:00.29 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.33 wrk
59656 yugm2     20   0 1199252   5500   4032 S   0.0   0.0   0:00.38 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.46 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.6   0.0   0:00.53 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.60 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.67 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.73 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.79 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:00.86 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:00.92 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:00.99 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.05 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.12 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.19 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.25 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.32 wrk
59656 yugm2     20   0 1199252   9108   4032 S   0.0   0.0   0:01.38 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:01.46 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:01.53 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.59 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:01.66 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.6   0.0   0:01.72 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.78 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:01.86 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.8   0.0   0:01.93 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:01.99 wrk
59656 yugm2     20   0 1199252   9108   4032 S   0.0   0.0   0:02.05 wrk
59656 yugm2     20   0 1199252   9108   4032 S  11.1   0.0   0:02.13 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.19 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.26 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.6   0.0   0:02.32 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.39 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.46 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.53 wrk
59656 yugm2     20   0 1199252   9108   4032 S   0.0   0.0   0:02.59 wrk
59656 yugm2     20   0 1199252   9108   4032 S   0.0   0.0   0:02.66 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.73 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.6   0.0   0:02.80 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.87 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:02.94 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:03.01 wrk
59656 yugm2     20   0 1199252   9108   4032 S   0.0   0.0   0:03.08 wrk
59656 yugm2     20   0 1199252   9108   4032 S   5.9   0.0   0:03.15 wrk
