PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
45845 yugm2     20   0 3370176 978276   4116 S  94.7  26.2   0:05.96 wrk
45845 yugm2     20   0 3370176 987368   4116 S  88.9  26.4   0:12.33 wrk
45845 yugm2     20   0 3370176 989216   4116 S  88.2  26.4   0:13.76 wrk
45845 yugm2     20   0 3370176 990008   4116 S  82.4  26.5   0:15.01 wrk
45845 yugm2     20   0 3370176 990536   4116 S  83.3  26.5   0:16.36 wrk
45845 yugm2     20   0 3370176 991856   4116 S  77.8  26.5   0:17.52 wrk
45845 yugm2     20   0 3370176 992384   4116 S  88.9  26.5   0:18.73 wrk
45845 yugm2     20   0 3370176 993440   4116 S  83.3  26.6   0:19.96 wrk
45845 yugm2     20   0 3370176 994760   4116 S  77.8  26.6   0:21.30 wrk
45845 yugm2     20   0 3370176 995288   4116 S  83.3  26.6   0:22.52 wrk
45845 yugm2     20   0 3370176 996344   4116 S  77.8  26.6   0:23.71 wrk
45845 yugm2     20   0 3370176 997400   4116 S  77.8  26.7   0:25.31 wrk
45845 yugm2     20   0 3370176 998456   4116 S  88.9  26.7   0:26.85 wrk
