PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
79385 yugm2     20   0 3370164 835944   4116 S  94.4  22.3   0:05.20 wrk
79385 yugm2     20   0 3370164 849192   4116 S  83.3  22.7   0:13.24 wrk
79385 yugm2     20   0 3370164 849984   4116 S  72.2  22.7   0:14.37 wrk
79385 yugm2     20   0 3370164 850776   4116 S  70.6  22.7   0:15.47 wrk
79385 yugm2     20   0 3370164 852360   4116 S  70.6  22.8   0:16.81 wrk
79385 yugm2     20   0 3370164 852888   4116 S  72.2  22.8   0:17.90 wrk
79385 yugm2     20   0 3370164 853680   4116 S  77.8  22.8   0:18.96 wrk
79385 yugm2     20   0 3370164 854472   4116 S  66.7  22.8   0:20.05 wrk
79385 yugm2     20   0 3370164 855528   4116 S  76.5  22.9   0:21.14 wrk
79385 yugm2     20   0 3370164 856320   4116 S  72.2  22.9   0:22.20 wrk
79385 yugm2     20   0 3370164 857376   4116 S  72.2  22.9   0:23.30 wrk
79385 yugm2     20   0 3370164 858168   4116 S  66.7  22.9   0:24.60 wrk
