PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
06095 yugm2     20   0  748100 101208   4196 S  11.8   2.7   0:00.02 wrk
06095 yugm2     20   0  748100 101852   4196 S 126.1   2.7   0:01.48 wrk
06095 yugm2     20   0  748100 103648   4196 S 163.2   2.8   0:04.71 wrk
06095 yugm2     20   0  748100 104176   4196 S 128.0   2.8   0:07.86 wrk
06095 yugm2     20   0  748100 105232   4196 S 139.1   2.8   0:11.09 wrk
06095 yugm2     20   0  748100 106024   4196 S 139.1   2.8   0:14.37 wrk
06095 yugm2     20   0  748100 107696   4196 S 145.5   2.9   0:17.49 wrk
06095 yugm2     20   0  748100 108488   4196 S 116.7   2.9   0:20.65 wrk
06095 yugm2     20   0  748100 109544   4196 S 134.8   2.9   0:23.81 wrk
06095 yugm2     20   0  748100 110336   4196 S 140.9   2.9   0:26.95 wrk
06095 yugm2     20   0  748100 111128   4196 S 172.2   3.0   0:30.13 wrk
06095 yugm2     20   0  748100 111656   4196 S 139.1   3.0   0:33.34 wrk
06095 yugm2     20   0  748100 112184   4196 S 134.8   3.0   0:36.58 wrk
06095 yugm2     20   0  748100 112184   4196 S 188.9   3.0   0:38.79 wrk
06095 yugm2     20   0  748100 112184   4196 S 131.8   3.0   0:42.01 wrk
06095 yugm2     20   0  748100 112184   4196 S 155.0   3.0   0:44.64 wrk
