PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
38430 yugm2     20   0  978620 261216   4188 S  23.5   7.0   0:00.04 wrk
38430 yugm2     20   0  978620 262016   4188 S 108.3   7.0   0:01.53 wrk
38430 yugm2     20   0  978620 262016   4188 S 158.3   7.0   0:04.88 wrk
38430 yugm2     20   0  978620 262280   4188 S 144.4   7.0   0:08.18 wrk
38430 yugm2     20   0  978620 262808   4188 S 154.5   7.0   0:11.46 wrk
38430 yugm2     20   0  978620 263552   4188 S 159.1   7.0   0:14.79 wrk
38430 yugm2     20   0  978620 263776   4188 S 140.0   7.1   0:18.15 wrk
38430 yugm2     20   0  978620 264236   4188 S 128.0   7.1   0:21.56 wrk
38430 yugm2     20   0  978620 264236   4188 S 137.5   7.1   0:24.91 wrk
38430 yugm2     20   0  978620 264236   4188 S 147.6   7.1   0:28.05 wrk
38430 yugm2     20   0  978620 264236   4188 S 142.9   7.1   0:30.68 wrk
38430 yugm2     20   0  978620 264236   4188 S 120.0   7.1   0:34.14 wrk
38430 yugm2     20   0  978620 264764   4188 S 156.0   7.1   0:37.58 wrk
38430 yugm2     20   0  978620 264764   4188 S 195.0   7.1   0:40.94 wrk
38430 yugm2     20   0  978620 264764   4188 S 124.0   7.1   0:44.42 wrk
