PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.00 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   4632   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.01 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
30891 yugm2     20   0   84512   5072   3948 S   0.0   0.0   0:00.02 wrk
