PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
98945 yugm2     20   0  346652   4688   4184 S   0.0   0.1   0:00.00 wrk
98945 yugm2     20   0 1636856  14768   4248 S  82.4   0.4   0:00.97 wrk
98945 yugm2     20   0 1636856  30476   4248 S  94.1   0.8   0:02.48 wrk
98945 yugm2     20   0 1636856  32060   4248 S  82.4   0.9   0:03.93 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:05.36 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:06.83 wrk
98945 yugm2     20   0 1636856  40772   4248 S  76.5   1.1   0:08.06 wrk
98945 yugm2     20   0 1636856  40772   4248 S  88.2   1.1   0:09.47 wrk
98945 yugm2     20   0 1636856  40772   4248 S  93.8   1.1   0:10.83 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:12.07 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:13.23 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:14.54 wrk
98945 yugm2     20   0 1636856  40772   4248 S  87.5   1.1   0:15.70 wrk
98945 yugm2     20   0 1636856  40772   4248 S  94.1   1.1   0:16.97 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:18.32 wrk
98945 yugm2     20   0 1636856  40772   4248 S  88.2   1.1   0:19.70 wrk
98945 yugm2     20   0 1636856  40772   4248 S  88.2   1.1   0:21.07 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:22.24 wrk
98945 yugm2     20   0 1636856  40772   4248 S  82.4   1.1   0:23.66 wrk
98945 yugm2     20   0 1636856  40772   4248 S  70.6   1.1   0:24.83 wrk
